text,label,vader_label,textblob_label,vader_score,textblob_score,source,title
nike ceo tout tangible progress revenue rise priority area run north america wholesale post growth quarter dive brief elliott hill cite activewear brand turnaround tuesday retailer record,positive,positive,neutral,0.5994,0.0,Retail Dive,Nike CEO touts ‘tangible progress’ as revenue rises 1% in Q1
real time market explore technology live datum stream instant transaction digital economy sprawl ecosystem interconnect platform service thrive immediacy fast pace environment concept move niche fi,neutral,neutral,positive,0.0,0.10727272727272727,Radaronline.com,Real-Time Markets: Exploring the Technology Behind Live Data Streams and Instant Transactions in the Digital Economy
icra lowers india fy airport passenger growth forecast amid geopolitical supply chain issue business news mumbai credit rating agency revise projection overall traffic fiscal year navratri shraddha kapoor alia bhatt diva inspire pink ethnic look day,positive,positive,neutral,0.8126,-0.05,The Times of India,ICRA lowers India's FY2026 Airport passenger growth forecast amid geopolitical and supply chain issues
global traffic management system market trend growth driver future outlook meticulous research openpr com,positive,positive,neutral,0.3818,0.0,openPR.com,"Global Traffic Management Systems Market: Trends, Growth Drivers, and Future Outlook | Meticulous Research® - openPR.com"
integrate road network operation plan real time traffic management conceptual framework sciencedirect com,neutral,neutral,positive,0.0,0.2,ScienceDirect.com,Integrating road network operations planning into real-time traffic management: A conceptual framework - ScienceDirect.com
vizag come ai base integrate traffic management system time india,neutral,neutral,negative,0.0,-0.8,Times of India,Vizag to come under AI-based integrated traffic management system - Times of India
airspace management thale group,neutral,neutral,neutral,0.0,0.0,Thales Group,Airspace Management - Thales Group
jalandhar get smart traffic management system hindustan times time,positive,positive,positive,0.4019,0.21428571428571427,Hindustan Times,Jalandhar gets smart traffic management system | Hindustan Times - Hindustan Times
gvmc launch ai base project sarthi smart traffic management visakhapatnam hindu,positive,positive,negative,0.4019,-0.29285714285714287,The Hindu,GVMC launches AI-based ‘Project SARTHI’ for smart traffic management in Visakhapatnam - The Hindu
pdf design implementation ml iot base adaptive traffic management system smart city researchgate net,positive,positive,negative,0.4019,-0.19523809523809524,researchgate.net,(PDF) Design and Implementation of an ML and IoT Based Adaptive Traffic-Management System for Smart Cities - researchgate.net
revolutionise traffic management road safety ai power intelligent system itms kpmg,positive,positive,positive,0.7003,0.8,KPMG,Revolutionising traffic management and road safety with AI-powered intelligent traffic management system (ITMS) - KPMG
railway management system market grow cagr drive urbanization smart transit investment openpr com,positive,positive,positive,0.4019,0.21428571428571427,openPR.com,Railway Management System Market to Grow at 6% CAGR Driven by Urbanization and Smart Transit Investments - openPR.com
india launch ai power traffic management system studyiq ias,neutral,neutral,neutral,0.0,0.0,StudyIQ IAS,India Launched AI-Powered Traffic Management System - StudyIQ IAS
traffic management market worth billion marketsandmarket,positive,positive,positive,0.2263,0.3,MarketsandMarkets,Traffic Management Market worth $75.74 billion by 2029 - MarketsandMarkets
maharashtra advanced surveillance traffic management project launch pune newsonair,positive,positive,positive,0.25,0.4,Newsonair,Maharashtra: Advanced Surveillance and Traffic Management Projects Launched in Pune - Newsonair
intelligent rail network smart traffic management system efficient train operation metro news,positive,positive,positive,0.8176,0.5071428571428571,Metro Rail News,The Intelligent Rail Network: Smart Traffic Management System For Efficient Train Operations - Metro Rail News
india launch ai power advanced traffic management system delhi analytic magazine,positive,positive,positive,0.25,0.4,Analytics India Magazine,India Launches AI-Powered Advanced Traffic Management System in Delhi - Analytics India Magazine
alstom deliver traffic management system new zealand operational service,neutral,neutral,positive,0.0,0.13636363636363635,Alstom,Alstom delivers traffic management system for New Zealand into operational service - Alstom
proposal real time traffic management remain limbo kozhikode rely outdated signal hindu,neutral,neutral,negative,0.0,-0.10000000000000003,The Hindu,Proposals for real-time traffic management remain in limbo as Kozhikode still relies on outdated signals - The Hindu
bhubaneswar enhance traffic management ai base smart adaptive signal system junctio time india,positive,positive,negative,0.4019,-0.29285714285714287,Times of India,Bhubaneswar enhances traffic management with AI-based smart adaptive signalling system at 25 more junctio - Times of India
state implement cctv base traffic management system curb accident highway hindustan time,negative,negative,negative,-0.4767,-0.8,Hindustan Times,State to implement CCTV-based traffic management system to curb accidents on highways - Hindustan Times
ai drive innovation soon streamline traffic management system vizag hindu,positive,positive,neutral,0.3818,0.0,The Hindu,AI-driven innovations to soon streamline traffic management system in Vizag - The Hindu
msrdc start set intelligent traffic management system samruddhi mahamarg time india,positive,positive,positive,0.4588,0.8,Times of India,MSRDC starts setting up intelligent traffic management system on Samruddhi Mahamarg - Times of India
india ai power traffic management system unveil delhi dwarka expressway elet technomedia,neutral,neutral,neutral,0.0,0.0,Elets Technomedia,India’s First AI-Powered Traffic Management System Unveiled on Delhi’s Dwarka Expressway - Elets Technomedia
smart city mission achievement pib,positive,positive,positive,0.4019,0.21428571428571427,PIB,Smart Cities Mission Achievements - PIB
indra modernise air traffic management indonesia late technology strengthen position asia pacific atm business,positive,positive,negative,0.3182,-0.3,Indra,Indra modernises Air Traffic Management in Indonesia with latest technology and strengthens its position in the Asia-Pacific ATM business | indra - Indra
nhai implement nation advanced traffic management system nh dwarka expressway acko drive,positive,positive,positive,0.6369,0.4,ACKO Drive,NHAI Implements Nation’s First Advanced Traffic Management System on NH-48 and Dwarka Expressway - ACKO Drive
maharashtra state road development corporation start work set intelligent traffic management syste time india,positive,positive,positive,0.4588,0.8,Times of India,Maharashtra State Road Development Corporation starts work to set up intelligent traffic management syste - Times of India
